Character_name;Freebase_character_ID;Actor_gender;Wikipedia_movie_ID;Coref_count;Main_actor;Adjectives;Verbs;Attributes
detective;;M;2654186;3;5;[];['discover', 'provide'];['veteran', 'information']
Melanie;/m/02nwsdm;F;2654186;2;6;[];[];[]
cartoonist;;M;2654186;2;7;['political', 'exonerate'];['acquire'];[]
Bryan Hartnell;/m/02nws93;M;2654186;1;8;[];['survive'];[]
Cox;;M;2654186;1;9;[];['make'];[]
Darlene Ferrin;/m/02nwsbf;F;2654186;1;10;[];['die'];[]
Inspector William Armstrong;/m/02nwsc9;M;2654186;1;11;[];['quit'];[]
Mike Mageau;/m/02nwsdv;M;2654186;1;12;[];['survive', 'meet'];[]
schoolmaster;;M;2654820;2;0;[];['come'];[]
boy;;M;2661958;3;0;['irish'];['emigrate', 'return'];[]
sweetheart;;F;2661958;1;1;[];[];['boy']
Brandon Lang;/m/0ghtvv3;M;2662367;11;0;['former'];['begin', 'have'];['star', 'success', 'sour']
Abrams;;M;2662367;8;1;[];['grow', 'determine', 'leave'];['head']
Toni;/m/0h1b9lq;F;2662367;4;2;[];['lose'];['stylist']
Walter;;M;2662367;4;3;[];['take', 'add'];[]
KSC2;;M;2663035;45;0;['dead'];['become', 'mean', 'jump', 'begin', 'plan', 'kill', 'leave'];['behalf']
Forest;;M;2663035;16;1;[];['have'];['ally']
Prisoner;;M;2663035;10;2;[];['see', 'fight', 'begin', 'make', 'tell', 'find', 'have', 'engage'];[]
303;;M;2663035;8;3;[];['kill', 'escape', 'come', 'steal', 'kill', 'take', 'lose'];['girl', 'clothe', 'reincarnation']
Princess;;F;2663035;1;4;[];[];[]
girl;;F;2663035;1;5;[];['kidnap'];[]
Edward R. Murrow;/m/02nw8c3;M;2663129;10;0;[];['discredit', 'defend', 'make', 'claim'];['staff']
McCarthy;;M;2663129;4;1;[];['respond'];[]
Radulovich;;M;2663129;2;2;[];['face'];[]
Moss;;F;2663129;1;3;[];[];['worker']
Cheryl;/m/0h2y408;F;2664350;5;0;['naive'];['see', 'confess'];['teen']
owner;;M;2664350;1;1;[];['try'];[]
teen;;M;2664350;1;2;['naive'];['set'];[]
Dr. Charles Kessler;/m/0h4y78h;M;2664825;11;0;[];['look'];['killer']
wife;;F;2664825;2;1;[];['leave'];[]
Elsie;;F;2666222;33;0;[];['refuse', 'stay', 'go', 'call', 'buy', 'leave', 'marry'];['singer', 'arrest']
John;;M;2666222;16;1;[];['testify', 'refuse', 'decide', 'reveal', 'tell', 'continue', 'lie', 'tell', 'decide', 'relate'];['uncle']
Green;;F;2666222;14;2;[];['tell', 'pursue', 'find'];['sister', 'son']
Benjamin;;M;2666222;9;3;[];['refuse', 'tell', 'warn', 'become', 'believe', 'suspect', 'take'];['manager']
husband;;M;2666222;3;4;[];['run', 'stay', 'continue'];['sister']
sister;;F;2666222;2;5;[];['marry'];[]
fugitive;;M;2666581;2;0;[];['come', 'conspire'];['bandit', 'woman']
informant;;M;2666581;1;1;[];[];['police']
Edwin Dingle;/m/0h3330y;M;2666695;13;0;['shy', 'loud'];['take', 'have', 'pretend'];[]
Buster;;M;2666695;5;1;[];['become', 'come', 'help', 'see', 'murder', 'appear'];['possesse']
Buzzy Bellew;/m/0h3332_;M;2666695;1;2;[];[];[]
Midge;;F;2666695;1;3;[];['console'];[]
goose;;M;2666942;4;0;['inquisitive'];['go', 'get', 'fall'];[]
Melman;;F;2667323;2;0;[];['deal'];['manager']
Becker;;M;2667323;1;1;[];['deal', 'own'];['lawyer']
Jason;;M;2667323;1;2;[];[];[]
Michael Kuzak;/m/05pw5kp;M;2667323;1;3;[];['retire'];['partner']
husband;;M;2667323;1;4;[];['claim', 'die'];[]
John Finnegan;/m/0j7244t;M;2667958;23;0;[];['realize', 'explore', 'believe', 'tell', 'return', 'save', 'return', 'set', 'use'];[]
Joey Pantucci;/m/0j7243x;M;2667958;9;1;[];['go', 'survive'];[]
Simon Canton;/m/0j72462;M;2667958;8;2;[];['discover', 'explain', 'theorize', 'realize', 'try', 'climb'];[]
Captain Atherton;/m/0j7245v;M;2667958;4;3;[];[];[]
Trillian St. James;/m/0gyxj2d;F;2667958;4;4;[];['decide', 'use'];[]
Hanover;/m/0j7245k;M;2667958;2;5;[];['want', 'become', 'try'];[]
saboteur;;M;2667958;2;6;[];['disable', 'hire', 'collect'];[]
Argonautica;;F;2667958;1;7;[];['embark'];['explode']
Mason;/m/0j7244g;M;2667958;1;8;[];[];['last']
Mulligan;/m/0j72459;M;2667958;1;9;[];['go', 'become'];[]
Vivo;/m/0h2y_2c;M;2667958;1;10;[];['open'];[]
bay;;M;2667958;1;11;[];[];['cargo']
Don;;M;2669274;11;0;['good'];['kill', 'have', 'fear', 'turn', 'kill'];['person']
Brady;;M;2669274;8;1;[];['plan', 'wound', 'sense', 'kill', 'decide', 'contact', 'make'];['gangster']
Gregor;;M;2669274;8;2;[];['begin', 'control'];['son', 'son', 'son']
Johns;;M;2669274;1;3;[];[];['associate']
Marilyn;;F;2669274;1;4;[];[];[]
girl;;F;2672060;2;0;['white'];['choose'];['court']
man;;M;2672060;1;1;['black'];[];['girl']
Elliot Hoover;/m/0gyj39v;M;2672672;15;0;[];['come', 'speak', 'say', 'appear', 'attempt', 'testify', 'travel'];[]
Bill;;M;2672672;10;1;[];['ask', 'stay', 'do'];['reincarnation']
Beck;;M;2672672;6;2;[];[];[]
Ivy;;F;2672672;6;3;[];['hear', 'continue', 'revisit'];[]
Janice;;F;2672672;5;4;[];['come', 'write'];[]
Audrey;;F;2672672;3;5;[];['say', 'believe'];[]
girl;;F;2672672;1;6;['old'];[];[]
lawyer;;M;2672672;1;7;[];['request'];['believer']
man;;M;2672672;1;8;['holy'];['give'];[]
Nick;;M;2673183;44;0;[];['narrate', 'meet', 'make', 'drink', 'leave', 'find', 'spend', 'become', 'hole', 'decide', 'locate', 'restore', 'decide', 'reveal', 'want', 'make', 'record', 'give', 'disguise', 'lure', 'believe', 'come'];[]
Halloway;;M;2673183;12;1;['invisible'];['dictate', 'chew', 'come', 'spend'];[]
David Jenkins;/m/0h2qv9r;M;2673183;9;2;[];['have', 'arrive', 'discover', 'supervisor', 'track', 'interrogate', 'kill', 'track', 'agree', 'surround', 'pursue'];['operative']
Alice Monroe;/m/0gz4y7x;F;2673183;5;3;[];['have', 'decide', 'look'];[]
technician;;M;2673183;3;4;[];['ask', 'spill'];['lab']
George;;M;2673183;2;5;[];['arrive', 'stand'];[]
Davis;/m/0gyfmwb;M;2673320;4;0;[];['become', 'devote'];[]
Claire;/m/0h30y69;F;2673320;2;1;[];['encounter', 'jog'];[]
lawyer;;M;2673320;2;2;[];['name', 'find'];['immigration']
Danny O'Shea;/m/0h2qx3x;M;2674130;19;0;['capable', 'famous'];['live', 'gather', 'succeed', 'win', 'get', 'get', 'ask', 'say', 'merge', 'coach'];"[""danny o'shea"", 'winner', 'brother']"
Kevin O'Shea;/m/0h28mry;M;2674130;8;1;[];['remind', 'encourage', 'chastise', 'win', 'consider', 'shout'];['daughter']
player;;M;2674130;8;2;['good', 'such', 'new', 'famous'];['move', 'recruit', 'trick', 'switch', 'overcome', 'play'];"['Floyd', 'star', ""Danny O'Shea"", 'one']"
Spike;;F;2674130;5;3;[];['prove', 'injure', 'make', 'force'];[]
Becky;;F;2674130;4;4;['enraged'];['develop', 'decide', 'drop'];[]
Junior Floyd;/m/0h2jvl2;M;2674130;3;5;['main'];[];['threat']
daughter;;F;2674130;3;6;['own'];['nickname'];['girl']
George Kuffs;/m/0h16kc_;M;2674286;9;0;['irresponsible', 'old'];['see', 'take', 'have', 'uncover', 'decide'];['george kuff', 'dropout', 'work']
Brad Kuffs;/m/0h3b7lf;M;2674286;5;1;[];[];['owner']
Chef Smurf;/m/0gv2r4n;M;2675554;31;0;['clumsy'];['get', 'see', 'refuse', 'flee', 'run', 'run', 'manage', 'figure', 'find', 'promise', 'break', 'take', 'rebuild'];[]
Patrick Winslow;/m/0gv2r32;M;2675554;25;1;[];['tell', 'learn', 'receive', 'have'];[]
Gargamel;/m/02r60fh;M;2675554;14;2;[];['laugh', 'lead', 'arrive', 'resume', 'sneak', 'use', 'send', 'find', 'face', 'attempt', 'drop'];[]
Grace Winslow;/m/0gv2r3_;F;2675554;2;3;[];[];[]
Odile;/m/0gv2sbf;F;2675554;2;4;[];['want'];[]
gangster;;M;2675881;4;0;[];['involve', 'hide'];[]
professor;;M;2675881;3;1;['bookish'];['recover'];['college']
Kingsley;;M;2675881;2;2;['other'];[];['professor', 'gangster']
Lugosi;;M;2675881;1;3;[];['play'];[]
gardener;;M;2675949;1;0;['quiet'];['live', 'pick'];[]
Leo;;M;2676497;13;0;['young'];['kill', 'serve', 'leave', 'ask', 'find', 'encourage', 'lose'];[]
Felicitas von Rhaden;/m/0h2ppdb;F;2676497;10;1;[];['turn', 'play'];[]
friend;;M;2676497;6;2;[];['tear', 'try'];['marrie']
Reiner's Secretary;/m/0dk84cf;F;2676601;20;0;[];['tell', 'grow', 'pay', 'try', 'help', 'run', 'come'];['life']
Dickie Roberts;/m/04szw19;M;2676601;16;1;['former'];['have', 'sell', 'hire', 'learn', 'give', 'interact', 'play'];['dickie robert', 'star']
Blake;;M;2676601;4;2;[];[];[]
Arnold;;M;2676601;3;3;[];['hook'];['pester', 'alcoholic']
Fraser;;M;2676601;1;4;[];['agree'];[]
Charlie;/m/0chtg90;M;2676861;11;0;[];['travel', 'see', 'think', 'meet', 'rehire', 'see', 'lead', 'sell', 'overwork'];[]
boy;;M;2676861;7;1;['little', 'little', 'young'];['wait', 'put', 'adult'];[]
Harold Price;/m/0chtg7h;M;2676861;4;2;[];['adult'];[]
Lola;/m/0chtg8t;M;2676861;2;3;['sassy'];['point'];['queen', 'performer', 'ego']
Geoffrey Radcliffe;/m/06g488;M;2677828;12;0;[];['search', 'go'];[]
Cobb;;M;2677828;3;1;[];[];['cousin', 'murderer']
Bill;;M;2678092;12;0;[];['act', 'go', 'explain', 'take', 'gather'];['husband', 'male']
Farrell;;F;2678092;11;1;[];['seem', 'notice', 'follow', 'discover', 'know', 'confront'];[]
husband;;M;2678092;3;2;['new'];['show', 'use'];[]
Raven;;F;2678295;1;0;[];[];['pseudonym']
veteran;;M;2678295;1;1;[];['shock', 'die', 'die'];[]
Martin Donnelly;/m/0h2h7_b;M;2679044;5;0;[];['try', 'realize', 'die'];['talker']
Harper;;F;2679044;2;1;[];['attempt', 'believe'];['housewife']
Ricky Caldwell;/m/0g58sm0;M;2680994;22;0;[];['commit', 'tell', 'appear', 'tell', 'seem', 'start', 'kill', 'use', 'grab', 'kill', 'blame', 'succeed', 'shoot', 'open', 'survive'];['brother', 'gun']
Dr. Henry Bloom;/m/0j72256;M;2680994;3;1;['psychiatrist'];[];[]
Jennifer;/m/0j7228q;F;2680994;2;2;[];[];[]
Mother Superior;/m/0j7224m;F;2680994;2;3;[];['use', 'blame'];[]
boyfriend;;M;2680994;1;4;[];['attach'];['ex']
Kella;/m/0h33gfy;F;2681108;24;0;[];['near', 'run'];[]
guerrilla;;M;2681108;18;1;[];['fight', 'pick', 'know', 'bring', 'aim'];['boy', 'rescue', 'love']
Maria;;F;2681108;4;2;[];[];[]
child;;F;2681108;1;3;[];['decide'];[]
Allison;/m/0h29hgl;F;2681577;58;0;['more'];['witness', 'give', 'brush', 'live', 'respond', 'say', 'go', 'go', 'turn', 'come', 'come', 'trust', 'hear', 'let', 'claim', 'get', 'claim', 'think', 'leave', 'leave', 'run', 'see', 'grab', 'tell', 'fall', 'survive'];['nephalim', 'nothing']
Dylan;/m/0h37rbl;M;2681577;43;1;[];['stand', 'sit', 'try', 'taste', 'break', 'want', 'kidnap', 'take', 'explain', 'send', 'kill', 'have', 'explain', 'show', 'ask', 'take', 'feel', 'tell', 'lock', 'tell', 'remember', 'feel', 'go'];[]
Stark;;M;2681577;18;2;['few'];['bring', 'continue', 'need', 'tell', 'promise', 'figure', 'hide', 'use', 'say', 'go', 'theorize', 'catch', 'ask', 'state', 'tell', 'have', 'look'];[]
girl;;F;2681577;8;3;['young', 'little', 'young', 'little'];['name', 'lose', 'tell', 'send', 'call', 'say', 'feel'];[]
Heaven;;F;2681577;7;4;[];['leave', 'fight'];[]
Gabriella;;F;2681577;6;5;[];[];[]
Maria;;F;2681577;6;6;[];['wander'];[]
assassin;;M;2681577;5;7;[];['hire', 'finish', 'tell', 'get'];[]
child;;F;2681577;4;8;[];['wonder'];[]
head;;M;2681577;4;9;[];['have', 'let', 'help', 'contain'];['voice']
Antichrist;;M;2681577;2;10;[];['bear'];[]
world;;F;2681577;2;11;['only'];['see'];[]
Bucharest;;F;2681577;1;12;[];[];[]
Uprising;;M;2681577;1;13;[];['open', 'find'];[]
him;;M;2681577;1;14;[];['tear'];[]
student;;M;2681577;1;15;['grad'];['keel'];[]
Justin McLeod;/m/05spy63;M;2682100;28;0;['disfigured'];['live', 'live', 'pass', 'seem', 'molest', 'leave'];['teacher', 'people', 'tutor']
Chuck;;M;2682100;18;1;[];['need', 'keep', 'research', 'confront'];[]
tutor;;F;2682100;2;2;[];[];['rest']
prisoner;;M;2682902;1;0;[];['meet'];[]
Carroll;;F;2683330;11;0;[];['learn', 'marry', 'learn'];['model', 'professor']
Cole;;M;2683330;1;1;[];['send'];['gangster']
McKay;;M;2685258;35;0;['young'];['fall', 'decide', 'relocate', 'decide', 'meet', 'come', 'affirm', 'die', 'learn', 'invite', 'do', 'try', 'kiss', 'decide', 'decide'];['patriarch', 'wife', 'son']
parson;;M;2685258;9;1;[];['come', 'prepare', 'stay', 'keep', 'leave', 'complete'];['door']
Virginia;;F;2685258;5;2;[];['go', 'wind'];[]
Willie;;M;2685258;4;3;['fair'];['receive', 'embrace', 'surrender', 'take'];['game']
girl;;F;2685258;4;4;[];['invite'];[]
Canfield;;M;2685258;2;5;['eld'];['ignore'];[]
man;;M;2685969;8;0;['captive', 'unafraid'];['capture', 'give', 'believe', 'go', 'find'];[]
Jimmy;;M;2685969;6;1;[];['escape', 'leave', 'begin'];[]
Keyes;;M;2685969;5;2;[];['engage', 'survive'];['master']
Lait;;M;2685969;5;3;[];['come', 'learn', 'have'];['producer', 'girlfriend']
someone;;M;2685969;4;4;[];['aim', 'realize', 'enlist'];[]
Wendy;;F;2685969;3;5;[];['talk', 'walk', 'kidnap'];[]
Kelly;;M;2685969;2;6;[];['show'];[]
captive;;M;2685969;1;7;[];['have'];[]
Bugs Bunny;/m/0d9kl;M;2686345;1;0;[];['manage'];[]
Fudd;;M;2686345;1;1;[];['befuddle', 'try'];[]
Ramana;;F;2688210;28;0;['great'];['take', 'train', 'refuse', 'explain', 'give', 'explain', 'respond', 'sound'];['n’t', 'father', 'friend', 'baby', 'daughter']
Noro;/m/0h37rmx;M;2688210;15;1;['only'];['ask', 'watch', 'approach', 'sneak', 'realize', 'make', 'bring', 'win', 'survive', 'escape', 'make'];['ear', 'girl', 'reject', 'train', 'person']
King;;M;2688210;8;2;[];['give', 'allow', 'make', 'marry', 'win', 'agree'];[]
Make;/m/0h2v0jw;M;2688210;5;3;[];['share', 'realize', 'love', 'visit', 'spend', 'work', 'leave', 'make', 'stage', 'allow'];['friend', 'react', 'kill']
advisor;;M;2688210;5;4;[];['tell', 'enforce', 'have', 'marry', 'win', 'claim', 'check', 'attempt', 'live'];['king', 'king']
mau;;M;2688210;4;5;['senile'];['have', 'reject', 'tell', 'continue', 'get', 'believe'];['Birdman']
person;;M;2688210;3;6;['only', 'short'];['worry'];[]
canoe;;M;2688210;2;7;['great', 'white', 'unlucky', 'great'];['send', 'build'];[]
heaven;;M;2688210;2;8;[];[];[]
tern;;M;2688210;1;9;['sooty'];[];[]
Elena Morales;/m/0cgzvtz;F;2688309;12;0;['unconscious'];['struggle', 'get', 'swim', 'hit', 'try', 'die'];['rescue']
Richard Nelson;/m/0cgzvv5;M;2688309;9;1;[];['make', 'contemplate', 'see', 'turn', 'open'];['maggie jame']
Robert Ramsey;/m/0cgzvtr;M;2688309;9;2;[];['wake', 'see', 'rescue', 'reunite', 'try', 'realize', 'try', 'go', 'swim', 'find'];['officer']
Connor;;M;2688309;6;3;[];['trap'];[]
Dylan Johns;/m/0cgzvtj;M;2688309;6;4;[];['play', 'walk', 'find', 'find', 'find'];['gambler']
Poseidon;;F;2688309;4;5;[];['turn', 'sink', 'sink'];['ship']
Christian;/m/0cgzvvm;M;2688309;3;6;[];['pin'];['elena morale', 'rescue']
Jennifer Ramsey;/m/0cgzvt2;F;2688309;2;7;[];['look'];[]
Lucky Larry;/m/0cgzvy_;M;2688309;2;8;[];['take'];[]
Maggie James;/m/0cgzvt9;F;2688309;2;9;[];['find'];[]
Captain Bradford;/m/0cgzvwh;M;2688309;1;10;[];[];['crew']
Marco Valentin;/m/0cgzvvd;M;2688309;1;11;[];['fall'];[]
Matthew Quigley;/m/0gxty1r;M;2688769;49;0;[];['shoot', 'hire', 'try', 'believe', 'turn', 'manage', 'kill', 'kill', 'ride', 'return', 'come', 'leave', 'shoot', 'carry', 'shoot', 'tell', 'bind', 'meet', 'say', 'look', 'seek', 'answer', 'tell', 'stop', 'turn'];['cowboy', 'yard', 'crazy cora']
Crazy Cora;/m/0h32zqz;F;2688769;35;1;[];['call', 'reveal', 'hide', 'cover', 'find', 'overcome', 'come', 'shoot', 'give', 'come', 'remind', 'say', 'remove'];['baby']
baby;;M;2688769;18;2;[];['suffocate', 'take', 'orphan', 'begin', 'want', 'save', 'go'];[]
cowboy;;M;2688769;14;3;[];['answer', 'arrive', 'inform', 'imply', 'throw'];['sharpshooter', 'crazy cora']
clerk;;M;2688769;10;4;[];['have', 'hold', 'put', 'tell', 'tell', 'make'];['ticket', 'Cobb']
Grimmelman;;M;2688769;5;5;[];['kill', 'send'];[]
Aborigine;;M;2688769;4;6;[];['obtain', 'learn', 'learn', 'become'];['infant']
Pitt;;M;2688769;4;7;[];['inform', 'swing', 'reply'];[]
horse;;M;2688769;4;8;['single'];[];['attack', 'horse']
West;;M;2688769;1;9;[];[];[]
official;;F;2688769;1;10;[];['have', 'meet'];['arrangement']
wife;;F;2688769;1;11;[];[];['baby']
Eddie;;M;2689080;7;0;[];['assume', 'discover', 'manage', 'plot'];['member', 'part']
Taylor;;M;2689080;1;1;[];['assume'];[]
Griffin;;M;2689093;9;0;['original', 'invisible'];['manage', 'steal', 'return'];[]
Raymond;;M;2689093;4;1;[];[];[]
Baron Ikito;/m/0h5m06q;M;2689093;3;2;[];['manage'];[]
Arnold Schmidt;/m/0lf8kjc;M;2689093;2;3;[];['reveal'];[]
Conrad Stauffer;/m/0lf88md;M;2689093;2;4;[];[];[]
Siddalee 'Sidda' Walker;/m/0gx3tm6;F;2692160;43;0;[];['bang', 'take', 'understand', 'have', 'recall', 'miss', 'take'];['man', 'lt. jack whitman', 'fault']
child;;F;2692160;15;1;[];['settle', 'inflict', 'tell', 'do', 'have'];[]
Vivi Abbott Walker;/m/0gydfjv;F;2692160;11;2;[];['read', 'hang', 'take', 'tell', 'have', 'borrow', 'make'];['order']
Necie Rose Kelleher;/m/0gz6w6s;F;2692160;6;3;[];['visit'];[]
daughter;;F;2692160;3;4;[];['give'];[]
reporter;;F;2692160;3;5;[];['sensationalize', 'call'];[]
Connor McGill;/m/0gz6w7h;M;2692160;2;6;[];['come'];['trouble']
Lt. Jack Whitman;/m/0gz6w76;M;2692160;1;7;[];[];[]
Constance;/m/0g9dq5z;F;2692284;21;0;[];['begin', 'try', 'want', 'go', 'die', 'refuse', 'try', 'fade'];[]
DJ;/m/0g9dq29;M;2692284;21;1;[];['receive', 'eavesdrop', 'retrieve', 'see', 'go', 'realize', 'escape', 'tell', 'throw', 'help', 'go'];['kite', 'climb', 'thank', 'kid']
Nebbercracker;/m/0g9dq3c;M;2692284;20;2;[];['eat', 'die', 'arrive', 'meet', 'finish', 'try', 'attempt'];[]
Officer Landers;/m/0g9dq6j;M;2692284;8;3;[];['believe', 'find'];['officer', 'officer', 'thwart', 'plan', 'officer landers and lester']
Chowder;/m/0g9dq2m;M;2692284;6;4;[];['lose', 'provide', 'escape', 'fight', 'fall', 'distract'];['friend']
crane;;M;2692284;3;5;[];[];[]
Jenny;/m/0g9dq67;F;2692284;2;6;[];['call'];[]
Walters;;M;2692284;1;7;['old'];['spy'];[]
Zee;/m/05v9g82;F;2692284;1;8;[];[];[]
Charlie;;F;2692675;6;0;[];['try', 'come'];[]
Miss Rose Gillray;/m/0h1psls;F;2692675;6;1;[];['think', 'help', 'get', 'owe', 'reject'];['suffragette']
Jim;;M;2692675;4;2;[];['take'];[]
Joel Kingdom;/m/0h0yjf1;M;2692675;3;3;[];['interfere', 'end', 'want'];[]
Masters;;F;2692675;1;4;[];['tell'];[]
Stanley;/m/0h1jgqp;M;2694342;5;0;[];['ask', 'hit', 'plan', 'get'];[]
Diana Evans;/m/0gxmyz9;F;2694342;1;1;['beautiful'];[];[]
Michael;/m/04fgm2z;M;2694342;1;2;[];['monitor'];[]
Col. Gregor Yegorov;/m/0cgzs8_;M;2695729;16;0;[];['explain', 'catch', 'follow', 'shoot', 'escape', 'escape', 'allow'];['man', 'pin']
Insp. Chan Ka Kui;/m/0cgzs74;M;2695729;16;1;[];['follow', 'realize', 'call', 'follow', 'find', 'lose', 'go', 'suspect', 'decide', 'save', 'find', 'retrieve'];[]
Jackson Tsui;/m/0cgzs5r;M;2695729;9;2;[];['suspect', 'disappear', 'hide', 'claim', 'have', 'explain'];['scientist', 'sister']
criminal;;M;2695729;9;3;[];['show'];[]
partner;;M;2695729;8;4;['unknown'];['fall', 'meet', 'discover'];['man']
Annie Tsui;/m/0cgzs8l;F;2695729;7;5;[];['hide'];[]
Natasha;/m/0cgzs80;F;2695729;3;6;[];['hide'];[]
Mrs. Jane Hoyt;/m/0h5b_lp;F;2696597;14;0;['photojournalist'];['arrive', 'attract', 'learn', 'decide', 'refuse', 'meet', 'let', 'bow'];[]
Hank Lee;/m/0h2bzqw;M;2696597;11;1;[];['advise', 'decide', 'decide'];[]
Rocha;;M;2696597;5;2;[];['gamble', 'save'];[]
Ted Shackelford;/m/0gxp22_;M;2696740;50;0;[];['teach', 'have', 'have', 'volunteer', 'lead', 'reach', 'encounter', 'get', 'get', 'ride', 'wonder', 'go', 'awake', 'follow', 'find', 'attempt', 'go', 'hold', 'visit', 'take', 'show', 'allow', 'make', 'confess', 'get', 'try', 'realize', 'see', 'travel'];['employee']
George;/m/0h5tz8g;M;2696740;14;1;[];['spot', 'follow', 'sneak', 'follow', 'destroy', 'go', 'start', 'travel', 'interrupt'];[]
Mr. Bloomsberry;/m/0h12l4b;M;2696740;4;2;[];['tell', 'believe'];['owner']
Junior;/m/0h0y9qw;M;2696740;3;3;['frustrated'];['wish', 'modify', 'overhear', 'shove', 'sabotage'];[]
Maggie;/m/0gxp9m1;F;2696740;2;4;[];['court'];['teacher', 'class']
monkey;;M;2696740;1;5;['clumsy', 'mischievous'];['name', 'live'];[]
Wilbur;/m/04l4qjv;M;2696891;11;0;[];['grow', 'say'];[]
Charlotte A. Cavatica;/m/0gx9c5y;F;2696891;6;1;[];['live', 'befriend', 'produce', 'die'];['spider']
Templeton the Rat;/m/02r83bc;M;2696891;6;2;[];['name', 'convince', 'give'];['pig']
runt;;F;2696891;5;3;[];['beg'];['regret']
Maine;;M;2696891;2;4;[];['give'];[]
Fern Arable;/m/0gxnnjs;F;2696891;1;5;['fern'];['learn'];[]
father;;M;2696891;1;6;['fern arable'];['plan'];[]
pig;;F;2696891;1;7;['terrific'];[];['adult']
Jerry Shepard;/m/0gxqx5b;M;2698372;23;0;[];['do', 'tell', 'make', 'give', 'pause', 'have', 'decide', 'patch', 'have', 'help', 'have', 'get'];['guide', 'dog']
Davis McClaren;/m/0hgf760;M;2698372;17;1;[];['arrive', 'find', 'slide', 'learn', 'see', 'realize', 'fall'];[]
Max -a Dog;/m/06zddnd;M;2698372;8;2;[];['find', 'eat', 'show', 'refuse', 'lead'];['dog']
Maya;;F;2698372;6;3;[];['manage', 'refuse', 'injure'];[]
Old Jack - a Dog;/m/06zddmf;M;2698372;3;4;['young', 'old'];['look', 'land', 'die', 'stay'];[]
teammate;;M;2698372;1;5;[];['die'];['injury']
Dave Douglas;/m/05nl881;M;2698486;65;0;[];['return', 'object', 'call', 'begin', 'become', 'calm', 'learn', 'want', 'defend', 'decide', 'witness', 'become', 'come', 'overhear', 'file', 'knock', 'get', 'exit', 'begin', 'have', 'transfer', 'plan', 'calm', 'meet', 'say', 'love', 'attempt', 'run', 'catch'];['son', 'company', 'mutant']
Dr. Kozak;/m/03c_szg;M;2698486;10;1;[];['have', 'do', 'manage'];['minion', 'pharmaceutical']
Josh Douglas;/m/0gl50t5;M;2698486;5;2;[];[];['friend']
Lance Strictland;/m/0gl50tl;M;2698486;5;3;[];['ail'];[]
victim;;M;2698486;3;4;[];[];[]
dog;;F;2698486;2;5;['sacred'];[];['presence']
Trey;/m/0gl50ty;M;2698486;1;6;[];[];[]
bailiff;;M;2698486;1;7;[];[];[]
wife;;F;2698486;1;8;[];[];['child']
David Walsh;/m/0h15ytx;M;2699519;27;0;[];['go', 'make', 'pull', 'kill', 'get'];['employee', 'console', 'boss', 'whip']
Wendy;;F;2699519;6;1;[];['leave', 'kill'];['worker']
Jack;/m/0h2_1xq;M;2699519;3;2;[];['try'];[]
Eric;/m/0h5mqyz;M;2699519;1;3;[];[];[]
friend;;F;2699519;1;4;['good'];['steal'];[]
worker;;M;2699519;1;5;[];[];['shoot']
Josh;;M;2699610;36;0;['studious'];['get', 'find', 'need', 'get', 'come', 'reveal', 'fake', 'save'];['horror', 'scholarship', 'suicide']
Cooper;/m/0gyhzjq;M;2699610;28;1;[];['do', 'get', 'pose', 'tell', 'catch', 'tell', 'look', 'become'];[]
Gates;;M;2699610;14;2;[];['want', 'run', 'singe', 'pretend'];['Gates']
roommate;;M;2699610;3;3;['first', 'potential'];['commit', 'kill'];['student']
Det. Remy McSwain;/m/0h1680k;M;2700693;6;0;['anne osborne'];['argue'];['lieutenant']
Anne Osborne;/m/0h2bsdt;F;2700693;5;1;['suspicious'];['accuse', 'have', 'have'];['attorney']
Marie Antoinette;/m/051st91;F;2701261;35;0;[];['travel', 'begin', 'ruffle', 'speak', 'begin', 'find', 'meet', 'maintain', 'ignore', 'spend', 'begin', 'focus', 'consider', 'give', 'give'];[]
Louis XVI of France;/m/09vq45p;M;2701261;6;1;['rival'];['die'];[]
Maria Teresa;/m/0bfmpfh;F;2701261;4;2;[];['continue', 'advise'];['empress']
Comtesse du Barry;/m/0bfmpf7;F;2701261;1;3;[];[];['mistress']
II;;M;2701261;1;4;[];['come'];[]
daughter;;F;2701261;1;5;['naïve', 'young', 'second'];['die'];[]
Larry;;M;2702787;47;0;[];['marry', 'lie', 'grow', 'leave', 'go', 'resist', 'take', 'decide', 'write', 'tear', 'injure', 'recover', 'return', 'find', 'note', 'dump', 'take', 'run', 'persuade', 'see', 'eavesdrop', 'kill', 'receive', 'inform', 'realize', 'destroy', 'pass', 'rush'];['money']
Greta;;F;2702787;11;1;[];['leave', 'buy'];[]
partner;;F;2702787;9;2;[];['admit', 'love'];['business', 'digger']
Janice;;F;2702787;5;3;[];['get', 'move', 'forgive', 'work', 'revive'];[]
attorney;;M;2702787;5;4;[];['put', 'recount', 'start'];['defense']
Thomason;;F;2702787;4;5;[];['blackmail'];['storekeeper', 'witness']
Trenton;;M;2702787;3;6;[];['go', 'become', 'have', 'call'];[]
Verna Carlson;/m/0h5b_ds;F;2702787;2;7;[];['produce', 'drive'];[]
Rita;;F;2702787;1;8;[];['learn'];[]
prince;;M;2703088;4;0;['haughty'];['try', 'try', 'fall', 'try'];[]
Eddie Johnson;/m/0h2vwz0;M;2703340;19;0;['nuclear'];['sue', 'attempt'];[]
