Character_name;Freebase_character_ID;Actor_gender;Wikipedia_movie_ID;Coref_count;Main_actor;Adjectives;Verbs;Attributes
Hammond;;M;25808230;3;0;[];[];[]
world;;M;25808230;2;1;[];['meet'];[]
Thornton;;M;25808230;1;2;[];['catch'];[]
Ivan;;M;25808637;12;0;[];['grow', 'leave', 'make', 'give', 'notice', 'use'];[]
daughter;;F;25808637;5;1;[];['seduce'];[]
marquis;;F;25808637;4;2;[];['switch'];['millionaire']
wife;;F;25808637;3;3;[];['embrace', 'want'];[]
Severac;;M;25808637;2;4;[];['tell'];[]
woodpecker;;M;25814579;6;0;[];['move', 'climb', 'start', 'put'];['torment']
Nadine;;F;25815879;8;0;[];['become'];[]
man;;F;25815879;5;1;[];['die'];[]
husband;;M;25815879;3;2;[];['have'];[]
Stone;;M;25815879;2;3;[];[];['criminal']
Sid;;M;25817015;1;0;[];[];['year']
someone;;M;25817015;1;1;[];['play', 'have', 'replace'];[]
Alice;;F;25817040;11;0;[];[];['niece']
Sawyer;;M;25817040;9;1;['young'];['fall', 'grab', 'appear'];['attorney']
Lindy;;M;25817040;7;2;[];['show', 'find', 'lure', 'rush'];[]
Mason;;M;25817040;2;3;[];['pursue'];[]
girl;;F;25817040;2;4;[];[];['who', 'Alice']
Quincy;;M;25817040;1;5;[];[];[]
lawyer;;F;25817040;1;6;[];[];['villain', 'villain']
Alvia;;M;25818173;5;0;[];[];['hunchback']
Cathos;;F;25818173;2;1;[];['find'];[]
Walter Winchell;/m/0h2sxdk;M;25821952;1;0;[];[];[]
Francisco;;F;25826180;6;0;[];['leave', 'join', 'have'];['son']
Omaha;;F;25826180;1;1;[];['try'];[]
son;;M;25826180;1;2;['young'];[];['woman']
woman;;F;25826180;1;3;['divorced'];[];[]
Kovacs;;F;25828515;10;0;[];['decide', 'agree'];['officer']
officer;;M;25828515;4;1;[];[];['cavalry', 'imposter', 'apartment']
Eugenie;;F;25828515;1;2;[];['fall'];[]
queen;;F;25828515;1;3;[];['fear'];[]
Petrocelli;;M;25829108;8;0;['zealous', 'western'];['work'];['attorney', 'advocate']
Monte Peterson;/m/0l0gx40;M;25829166;18;0;['good'];['compete', 'join', 'marry', 'go', 'end', 'take', 'go', 'go', 'ask'];['man']
Preston Gates;/m/0l0gx3c;M;25829166;8;1;['frustrated'];['do', 'attempt', 'have', 'have', 'argue'];['banker']
Ray;/m/0l0gx3t;M;25829166;8;2;[];['confirm'];[]
friend;;M;25829166;7;3;['old'];['explain', 'learn', 'buy', 'get', 'discover', 'develop', 'learn', 'agree'];['property', 'childhood']
owner;;M;25829166;6;4;['former', 'deceased', 'rightful'];['end', 'excommunicate'];[]
Don Giovanni;/m/0h36p0x;M;25829166;5;5;[];['appear', 'recognize'];['boss']
Barbara Van Dyke;/m/0h4_bjx;F;25829166;2;6;[];['end'];[]
Shuffles;/m/0l0gx4h;M;25829166;2;7;[];['come'];['henchman']
mobster;;M;25829166;2;8;[];['assure', 'mobster'];[]
Masterson;;F;25829850;3;0;[];['work'];['detective']
killer;;M;25829850;3;1;['serial', 'serial', 'serial'];['seem', 'use', 'defeat'];[]
tiger;;M;25829850;3;2;['ancient'];['manage'];['style']
Martin Greer;/m/0bwv4qf;M;25830343;10;0;[];['own', 'refuse', 'consider'];['wife']
George Kress Jr.;/m/0bwv4r6;M;25830343;8;1;[];['ask', 'join', 'miss', 'ask', 'agree', 'go'];['officer']
Jack Greer;/m/0bwv4qn;M;25830343;4;2;[];['suspect', 'join'];['marry']
Nancy Greer;/m/0bwv4qk;F;25830343;2;3;[];['criticize'];[]
brother;;M;25830343;2;4;['young'];[];['knee']
Cathy;;F;25830355;3;0;[];['see', 'begin', 'end'];[]
Kenneth;;M;25830355;3;1;[];['develop', 'continue', 'come'];[]
Palmer;;F;25830355;3;2;[];['come', 'meet', 'elect'];['woman']
Sandy Lawton;/m/0h3c6ll;F;25830373;3;0;[];['await'];[]
Mary Kay Beull;/m/0h_59td;F;25830373;2;1;['mary kay beull', 'horrified'];['have', 'treat', 'become'];[]
Florida;;F;25830373;1;2;[];['develop'];[]
prisoner;;M;25830373;1;3;[];[];[]
soldier;;M;25830373;1;4;[];[];[]
Karim;;M;25831476;24;0;[];['attempt', 'leave', 'become', 'meet', 'notice', 'bring', 'come'];['son', 'journey', 'thief']
Janice;;F;25831476;6;1;[];['start'];[]
Darsey;;F;25831476;3;2;[];[];['woman']
Hamid;;M;25831476;2;3;[];[];[]
Alex McGregor;/m/0gz4y9y;F;25833783;4;0;['alex mcgregor'];[];[]
killer;;F;25833783;1;1;['professional'];[];[]
terrorist;;M;25841008;2;0;['russian', 'responsible'];[];[]
Brooks;;M;25841008;1;1;['only', 'capable'];['uncover'];['officer', 'agent', 'people']
Fredward 'Freddie' Benson;/m/0gyxs1r;M;25842111;8;0;[];['refuse', 'go', 'call', 'see', 'locate', 'distract', 'videotape', 'explain', 'do'];['plug']
Spencer Shay;/m/03y8t2j;M;25842111;7;1;[];['agree', 'trade', 'find'];[]
Yûki;/m/0h28pvg;M;25842111;4;2;[];['admit', 'invite', 'speak'];[]
Sam;;F;25842111;1;3;[];['drive', 'put'];[]
Angel;;M;25843561;10;0;[];['celebrate', 'join', 'deal', 'lose'];[]
Baron;;M;25851079;2;0;['phony'];['miss', 'find'];[]
Frank Moses;/m/0b7n5y8;M;25854460;33;0;[];['feel', 'create', 'kill', 'try', 'go', 'find', 'participate', 'infiltrate', 'tell', 'call', 'intend', 'call', 'crush'];['raid', 'sarah ross', 'mastermind', 'sarah ross']
William Cooper;/m/0b7n71h;M;25854460;9;1;[];['close', 'try', 'agree', 'leave'];['agent']
Alexander Dunning;/m/0b7n5yy;M;25854460;7;2;[];['reveal', 'arrive'];[]
Sarah Ross;/m/0b7n5yk;F;25854460;7;3;[];['become'];['agent']
VP Stanton;/m/0b7n5yv;M;25854460;6;4;[];['try'];['pawn']
Joe Matheson;/m/0b7n5yc;M;25854460;4;5;['only'];['tell', 'come', 'involve', 'have', 'sacrifice', 'exit'];[]
Marvin Boggs;/m/0b7n5yn;M;25854460;2;6;[];['tell', 'kill'];[]
Victoria;/m/0b7n5yg;F;25854460;2;7;[];['miss', 'keep'];[]
Ivan Simanov;/m/0b7n5yr;M;25854460;1;8;[];[];[]
Alex McGregor;/m/0h2k0zm;F;25860552;1;0;[];['realize'];['agent']
Lois Wilson;/m/0gxt937;F;25860938;17;0;[];['return', 'work', 'believe', 'shower', 'persuade', 'see', 'begin', 'feel', 'discover'];['man']
Bill Wilson;/m/0h1wxly;M;25860938;10;1;[];['struggle', 'increase', 'work', 'attain', 'get'];[]
husband;;M;25860938;5;2;[];['get'];['friend']
Susan Clarkson;/m/0g_n5st;F;25861920;1;0;[];['agree'];[]
Peter;;M;25862453;59;0;[];['discover', 'work', 'sneak', 'break', 'develop', 'find', 'damage', 'pick', 'ignore', 'return', 'fight', 'leave', 'buy', 'let', 'respond', 'realize', 'go', 'hunt', 'fall', 'reveal', 'learn', 'find', 'manage', 'meet', 'escape', 'promise', 'keep', 'reply'];['student', 'vigilante', 'Lizard', 'Peter']
Ben Parker;/m/0129mg;M;25862453;10;1;[];['discover', 'tell'];[]
Gwen Stacy;/m/0127rw;F;25862453;5;2;['beautiful'];['develop', 'make'];['gwen stacy', 'daughter']
Ratha;;M;25862453;5;3;[];['demand', 'go', 'transform'];['civilian']
poster;;M;25862453;4;4;[];['inspire', 'create', 'create'];['wrestling']
Billy Connors;/m/0g5tv08;M;25862453;2;5;[];['pressure', 'want', 'refuse', 'test', 'retreat', 'learn', 'fight', 'imprison', 'tell'];['scientist', 'test']
Smith;/m/0bvbb_z;M;25871790;18;0;['old'];['find', 'notice', 'visit', 'continue', 'find', 'walk', 'find', 'protect'];['student']
student;;M;25871790;13;1;['old', 'british'];['identify', 'have', 'go', 'know', 'have', 'recognize'];['film', 'son']
head;;M;25871790;7;2;[];['meet', 'meet'];['red-haired girl', 'friend']
Oliver;/m/0cv4qrm;M;25871790;5;3;[];['have', 'look'];['hook']
Red-Haired Girl;/m/0k049b4;F;25871790;4;4;['haired', 'haired'];[];[]
London;/m/0bvbbzg;F;25871790;3;5;[];['seduce'];['student', 'mom', 'sister']
Lorelei;/m/0bvbbzz;F;25871790;3;6;[];[];[]
Stella;/m/0bvbb_5;F;25871790;3;7;[];['go', 'discover', 'keep', 'save', 'burn', 'explain'];[]
Hunter;/m/0cv4qtl;M;25871790;2;8;[];[];[]
Rex;/m/0bvbc0q;M;25871790;2;9;[];[];['convince']
Thor;/m/0bvbc08;M;25871790;1;10;[];['lust'];[]
Amber;;F;25882948;10;0;[];['persuade'];[]
Fiona;;F;25882948;1;1;[];[];[]
prey;;F;25882948;1;2;['human'];[];[]
Andre;;M;25885276;4;0;[];['offer', 'keep'];[]
Guetta;;M;25893091;25;0;['french'];['have', 'go', 'discover', 'fail', 'continue', 'become', 'provide', 'become', 'take', 'refuse', 'begin', 'remain', 'accept', 'break', 'spend', 'spend', 'sell', 'insist'];['immigrant', 'park', 'catch']
Banksy;;M;25893091;22;1;[];['visit', 'contact', 'see', 'have', 'switch', 'say', 'question', 'decide', 'suggest', 'suggest', 'realise'];['artist', 'film']
Brainwash;;M;25893091;11;2;['real'];['rent', 'make'];['artist']
accomplice;;M;25893091;9;3;['usual'];['refuse', 'recognize'];['aid', 'piece']
Fairey;;M;25893091;8;4;[];['have', 'call'];[]
Row;;M;25893091;6;5;[];['visit', 'destroy', 'trust'];['situation']
Thierry;;M;25893091;6;6;[];['find', 'continue', 'state', 'wish'];[]
filmmaker;;M;25893091;3;7;[];['make'];[]
Danny;;M;25893786;15;0;['young'];['start', 'flee', 'come', 'learn', 'end'];['student']
Julie;/m/0gy8r42;F;25893786;2;1;[];[];[]
Hubbie;/m/0h12tr8;M;25893786;1;2;[];['give', 'have'];['person']
lover;;M;25893786;1;3;['former'];[];[]
Sam #2;/m/0hgcft7;M;25896358;2;0;[];[];[]
Mary Catherine;/m/0gf9nbt;F;25896358;1;1;[];[];[]
Mississippi;/m/0gf9ncg;F;25896358;1;2;[];[];['singer']
Rasheen;/m/09k88m4;M;25896358;1;3;[];[];['writer']
stranger;;F;25896538;5;0;[];['seduce', 'refuse'];['sultry']
Davy Mitchell;/m/092lvf6;M;25896538;3;1;[];['receive', 'want', 'become', 'determine'];[]
Sean Mitchell;/m/092lvfl;M;25896538;3;2;['introverted'];[];['writer']
Al Haddin;/m/0dkdz27;M;25897109;27;0;['al haddin'];['have', 'begin', 'begin', 'begin', 'find'];['rub']
The Genie;/m/0dkdz2m;M;25897109;14;1;[];['appear', 'interfere', 'overcome', 'refuse', 'prepare', 'stay'];['life']
Janet Haddin;/m/0dkdz1w;F;25897109;9;2;[];['make', 'buy'];[]
mobster;;M;25897109;6;3;[];[];['stint', 'alien']
world;;M;25897109;6;4;['entire'];['seize', 'make'];[]
Jeremiah;;M;25897109;3;5;[];['contribute', 'blow'];[]
Triangle;;M;25897109;2;6;[];['prepare'];[]
friend;;M;25897109;2;7;[];['go'];[]
Anna Watson;/m/0gymdc4;F;25898800;10;0;['young'];['learn'];['woman']
Billy;;M;25898800;7;1;[];['murder', 'direct', 'find'];[]
brother;;F;25898800;4;2;[];['die', 'develop'];['veteran']
Ashton;;M;25898800;1;3;[];['come', 'start'];['practitioner']
owner;;M;25910532;11;0;[];['ban', 'seek', 'have', 'decide', 'want'];['mill', 'mill', 'mill', 'mill', 'daughter']
Nello;;M;25910532;10;1;['young'];['have', 'grow', 'find'];['boy', 'artist', 'son']
landlord;;M;25910532;4;2;['wicked', 'vile', 'evil'];['burn'];['man']
boy;;M;25910532;3;3;['young'];['die', 'live'];['child']
artist;;M;25910532;1;4;['famous'];['rest'];[]
friend;;F;25910532;1;5;[];[];['girl']
Sally;;F;25911355;9;0;[];['grow'];['hit']
McGargle;;M;25911355;8;1;[];['get', 'arrest', 'steal'];['friend', 'crook']
daughter;;F;25911355;5;2;[];['marry', 'leave'];[]
Foster;;M;25911355;2;3;[];['cast'];[]
wife;;F;25911355;2;4;[];['take', 'agree'];[]
Lucille;;F;25913431;4;0;[];['plan'];['proceed']
Julian Goddard;/m/0h5hc9j;M;25913431;3;1;[];['search'];['’s']
robber;;M;25913431;1;2;[];['incarcerate', 'escape'];['bank']
Jacob Jankowski;/m/0c1sgkp;M;25913752;47;0;['old'];['reveal', 'jump', 'meet', 'discover', 'jump', 'see', 'reveal', 'tell', 'bear', 'threaten', 'carry', 'wish', 'realize', 'return', 'attempt', 'explain', 'return', 'take', 'come'];['student']
August;/m/0h2scnn;M;25913752;30;1;[];['agree', 'instruct', 'procure', 'become', 'discover', 'plan', 'turn', 'look', 'take', 'convince', 'tell'];[]
Marlena Rosenbluth;/m/0c1sgks;F;25913752;17;2;[];['discover', 'find', 'tell', 'try'];[]
Rosie;;F;25913752;8;3;[];['seem', 'fail', 'perform', 'hit'];['elephant']
man;;M;25913752;6;4;['elderly', 'elderly'];['detach', 'reveal', 'have'];['man']
vet;;M;25913752;3;5;[];['move', 'tell', 'continue'];['vet']
actress;;F;25915732;3;0;[];['find'];[]
Ray;;M;25917299;5;0;['former'];['come'];['player']
Edgar Frog;/m/0dh62pm;M;25917791;34;0;[];['alan frog', 'alan frog', 'interrupt', 'face', 'try', 'accept', 'find', 'give', 'take', 'alan frog', 'douse'];['plot', 'resolve', 'x', 'rest']
Alan Frog;/m/0dh62pz;M;25917791;16;1;[];['alan frog', 'lose', 'leave', 'enjoy'];['vampire', 'visit', 'thirst', 'refuse', 'suntan']
Zoe;;F;25917791;10;2;[];['work', 'explain', 'explain', 'learn', 'reflect', 'dismiss'];['friend', 'vampire', 'edgar frog']
Peter;;M;25917791;9;3;['real'];['want', 'kill', 'attempt'];['vampire']
Gwen;;F;25917791;7;4;[];['offer', 'introduce', 'want'];[]
Johnny;;M;25917791;7;5;[];['determine', 'turn'];[]
Blake;;M;25917791;2;6;[];['outfit'];[]
Lieber;;F;25917791;2;7;[];['give'];['writer']
X;;M;25917791;1;8;[];['transport', 'jump', 'kill', 'distribute', 'attempt'];['associate', 'other', 'impale', 'finish']
blogger;;M;25917791;1;9;['famous'];['name', 'serve'];[]
Stone;;M;25917990;3;0;[];['die', 'awaken'];[]
Jacobson;;M;25918008;1;0;[];['have'];[]
Todd;;M;25918750;5;0;[];['escape'];['twin']
Maddy;;F;25918750;2;1;[];['receive'];['mother']
Clavering;;M;25919422;2;0;[];['fall', 'notice'];['playwright']
countess;;F;25919422;2;1;['austrian'];[];[]
Janet Ogelthorpe;/m/0h37p0q;F;25919422;1;2;[];[];[]
Colter Stevens;/m/0ggkqv7;M;25920477;55;0;['experimental'];['find', 'appear', 'come', 'regain', 'learn', 'discover', 'demand', 'request', 'identify', 'use', 'trigger', 'learn', 'return', 'disarm', 'call', 'call', 'challenge', 'begin', 'finish', 'realize', 'remain', 'walk', 'send', 'propose', 'alternate'];['device']
Christina Warren;/m/0ggkqtf;F;25920477;9;1;[];['do', 'know', 'have'];[]
Colleen Goodwin;/m/0ggkqt5;F;25920477;8;2;[];['explain', 'explain', 'explain', 'disable', 'disable', 'arrive', 'help'];[]
Derek Frost;/m/0ggkqsy;M;25920477;2;3;[];[];[]
Dr. Rutledge;/m/0ghvq17;M;25920477;1;4;[];['agree', 'tell'];[]
pilot;;M;25920477;1;5;['aware'];['wake'];['army', 'helicopter']
Madelyn;;F;25920826;18;0;[];['attend', 'have', 'take', 'explain', 'find', 'run', 'rescue', 'perform', 'appear'];['sister', 'tower']
Fred;;M;25920826;7;1;[];['explain', 'make', 'see'];[]
Amos;;M;25920826;7;2;[];['work', 'call', 'find', 'want'];[]
Shaggy Rogers;/m/03pztr;M;25920826;7;3;[];['sit', 'discover', 'throw'];[]
magician;;M;25920826;6;4;['famous'];['need'];['magician']
Mr. Calvin Curdles;/m/0h5kdqt;M;25920826;6;5;[];['offer', 'try', 'reveal', 'sponsor'];['guru']
Marlon Whirlen;/m/0h2w42b;M;25920826;4;6;[];[];[]
Velma;;F;25920826;3;7;[];['get', 'talk', 'find', 'reveal'];[]
Daphne;;F;25920826;3;8;[];['practice', 'act'];[]
Jack;;M;25920826;3;9;[];['discover', 'create', 'like'];[]
guru;;M;25920826;3;10;['powerful'];['tell', 'hear'];['vegetable', 'cream']
monster;;M;25920826;2;11;[];['live'];[]
Alma;;F;25920826;2;12;[];['accept'];[]
Marlin;;M;25920826;2;13;[];['discover', 'use', 'have'];[]
mother;;F;25920826;2;14;[];[];[]
Merlin;;M;25920826;1;15;[];[];[]
Crystal;;F;25920826;1;16;[];[];['assistant']
Tweety;/m/0n9m3t_;M;25926295;11;0;[];['count', 'comment'];[]
Granny;/m/0n9m41v;F;25926295;9;1;[];['ride', 'begin', 'disguise'];[]
ram;;M;25926295;1;2;[];[];['battering', 'surprise']
fisherman;;M;25928203;5;0;[];['confess', 'believe', 'determine'];['murder', 'prison']
Jared;;M;25932547;5;0;[];['ask'];[]
Violet;;F;25932547;2;1;[];['stress'];[]
Miller;;M;25932547;1;2;[];['tell'];[]
Dwiggins;;M;25932667;5;0;[];['move', 'plagiarize'];[]
Mercer;;M;25932995;13;0;[];['accompany', 'wander', 'keep', 'see', 'escape', 'attempt', 'wake', 'leave'];['sister', 'bear']
bear;;F;25932995;3;1;[];['kill', 'use'];['attack']
spider;;M;25932995;3;2;['giant', 'giant'];['kill', 'mutate', 'kill', 'set', 'watch'];[]
pilot;;M;25932995;2;3;[];['come'];['spider']
John;;M;25934563;41;0;['hippie'];['object', 'want', 'think', 'try', 'miss', 'run', 'carry', 'look', 'help', 'question', 'bring', 'kill', 'have', 'cry', 'force', 'fire'];['follower']
Ben;;M;25934563;23;1;['boastful', 'murderous'];['stand', 'make', 'arrive', 'make', 'manage', 'attempt', 'find', 'encounter', 'turn'];['hippie']
Wayne;;M;25934563;11;2;[];['hit', 'die', 'say'];[]
Quincy;;M;25934563;9;3;[];['reappear', 'encounter', 'start'];['chef']
man;;M;25934563;9;4;[];['run', 'hide', 'look', 'scream', 'die', 'seize'];['panic']
Jake;;M;25934563;7;5;['only'];['appear', 'maintain', 'flee', 'make', 'see', 'die'];['brother', 'cousin', 'brother']
Ripper;;M;25934563;6;6;['legendary'];['carry', 'shoot'];['hog']
Ricky;;M;25934563;5;7;[];['accuse', 'call', 'make'];['shoot', 'clan']
Hickman;;M;25934563;3;8;[];['girlfriend'];[]
fool;;F;25934563;2;9;[];[];['chagrin']
pen;;F;25934563;2;10;['enormous', 'muddy'];[];[]
Wolfgang;;M;25934563;1;11;[];['go'];['dog', 'dog']
veteran;;M;25934563;1;12;[];[];[]
Julian;/m/08bhq9t;M;25939183;18;0;[];['get', 'have', 'try', 'tell', 'meet'];[]
Terry;/m/08bhqb5;M;25939183;13;1;[];['follow', 'rent', 'explain', 'go', 'find', 'kill', 'trick'];[]
friend;;F;25939183;4;2;['julian'];['check', 'believe'];[]
June;/m/08bhqbk;F;25939183;3;3;[];['cancel', 'cheat'];[]
man;;M;25946368;6;0;[];['like', 'find', 'come'];[]
wife;;F;25946368;2;1;[];[];['man']
man;;M;25947106;1;0;[];['wind', 'save', 'desert', 'wind'];[]
Chasse;;F;25947669;17;0;['spoiled'];['get', 'try', 'ask', 'find'];['heiress']
Pixxi;;F;25947669;13;1;[];['notice', 'talk', 'manage', 'call', 'agree', 'dupe'];[]
Gray;;M;25947669;3;2;[];['arrive'];['co', '-', 'worker']
captor;;F;25947669;2;3;[];['free', 'free'];[]
Rogers;;M;25947669;1;4;['homeless'];['insist', 'do'];['manservant']
Halsey;;M;25948068;3;0;[];['begin'];['journalist']
Bronson;;M;25948068;1;1;['new'];['meet'];['purser']
Harry;;M;25948394;17;0;[];['sell', 'regret', 'have', 'balk', 'pitch'];['film', 'hit']
Gregory Stone;/m/0h56szn;M;25948394;5;1;[];['return'];['director']
Sheedy;;F;25948394;1;2;[];['decide', 'live'];[]
killer;;M;25948781;4;0;['serial'];['journey', 'proceed', 'garb', 'prepare'];[]
captor;;M;25948781;3;1;[];['place', 'dart'];[]
victimizer;;M;25948781;3;2;[];[];['empty']
man;;M;25948781;2;3;['unidentified', 'unidentified'];['lie', 'wander', 'mask', 'mask'];[]
passenger;;M;25948781;2;4;[];[];[]
victim;;M;25948781;1;5;[];['mask', 'bind'];[]
Munger;;M;25951913;3;0;[];['tell', 'stay'];['robber', 'greet']
Parker;;F;25952444;1;0;[];[];[]
Ben;;M;25955274;15;0;[];['refuse', 'complain', 'drive', 'bring', 'receive', 'have', 'drive', 'encounter', 'suffer', 'die'];[]
Lindsey;;F;25955274;12;1;[];[];[]
Terry;;M;25955274;5;2;[];['refuse', 'convince', 'take', 'know', 'manage'];['brother']
Sean;;M;25955274;2;3;[];['shoot'];[]
Ruby Montgomery;/m/0h2khr0;F;25960460;3;0;['insecure'];['talk'];['couple', 'mother']
Rose;/m/0gz7nlj;F;25960460;2;1;['past'];[];[]
Claude Montgomery;/m/0h27mfp;M;25960460;1;2;[];['have'];[]
Kennedy;;M;25965217;44;0;['derringer'];['guard', 'campaign', 'infiltrate', 'resign', 'find', 'discover', 'reach', 'return', 'find', 'manage', 'appear', 'loan', 'become', 'try', 'manage', 'run', 'claim', 'free'];['officer']
Lincoln;;M;25965217;7;1;[];['cancel', 'remember', 'surmise', 'manage'];[]
imposter;;M;25965217;3;2;[];['claim', 'force'];[]
Gibbons;;F;25965217;2;3;['undercover'];['meet', 'tell'];['passenger', 'agent']
Confederate;;M;25965217;1;4;[];[];[]
prisoner;;F;25965217;1;5;[];[];[]
Cindy;/m/02nwdwn;F;25971350;38;0;['med'];['come', 'believe', 'cheat', 'tell', 'depart', 'want', 'say', 'want'];['student', 'nurse']
Dean;/m/0c1fnbm;M;25971350;30;1;['young'];['agree', 'drink', 'bring', 'show', 'try', 'try', 'walk', 'ask', 'tell', 'keep'];['dropout', 'assault']
Bobby;/m/0c1fjm6;M;25971350;5;2;[];['ask'];[]
Frankie Periera;/m/0c1fjlq;F;25971350;2;3;[];['grow', 'run'];[]
daughter;;F;25971350;1;4;[];[];['doctor']
projectionist;;M;25972862;5;0;[];['show', 'imagine'];['one', 'superhero']
painter;;F;25974181;1;0;[];['play'];[]
Gabrielle;;F;25974376;3;0;[];['seduce', 'try'];['model']
her;;F;25974376;1;1;[];[];[]
actor;;M;25974893;1;0;['old'];['die'];[]
Joe;;M;25977954;10;0;[];['bring', 'bring', 'fear', 'have'];[]
scorpion;;M;25977954;10;1;[];[];[]
Quintagua;;M;25977954;9;2;[];['promise', 'know', 'reveal', 'travel'];[]
officer;;M;25977954;9;3;['drunken', 'japanese'];['let', 'hide', 'hear'];[]
Roy;;M;25977954;8;4;[];['lose', 'decide', 'kill', 'remain', 'stumble'];['son']
Guam;;M;25977954;2;5;[];[];[]
Jospehina;;F;25977954;2;6;[];[];[]
Cruz;;M;25977954;1;7;[];[];[]
priest;;M;25977954;1;8;[];['release'];['assistant', 'assistant']
man;;M;25981379;5;0;['charming'];['want', 'earmark'];['con', 'fund']
Neal Bannen;/m/0h34g4s;M;25981379;3;1;['charming'];['accept', 'solicit'];['man']
John;/m/08n3tth;M;25981715;16;0;[];['decide', 'go', 'leave', 'begin', 'become'];[]
Virgil;/m/08n3ts9;M;25981715;2;1;[];['encounter'];['one']
his;;M;25981715;1;2;[];[];[]
Jimmy;;M;25982831;15;0;['disappointed'];['rip'];[]
Dracula;;M;25982831;10;1;[];['live', 'appear', 'wish', 'see', 'see', 'place', 'destroy'];[]
Nocturna;;M;25982831;10;2;['beautiful'];['book', 'experience', 'go', 'manage', 'dance', 'agree', 'feel'];['granddaughter']
manager;;F;25982831;8;3;['beautiful'];['feel', 'disregard'];['Nocturna', 'prevent']
Theodore;;M;25982831;7;4;[];['cringe', 'drag', 'fail'];['henchman']
Jugulia;;F;25982831;6;5;['romantic'];['lead', 'release', 'have', 'transform', 'smile'];[]
henchman;;F;25982831;4;6;[];[];[]
grandfather;;F;25982831;2;7;['grandfather'];[];[]
Steven;;M;25983245;5;0;[];['find', 'deal', 'spend'];[]
Tanyusha;;M;25988065;16;0;[];['accompany', 'advance', 'desist', 'scrub', 'send'];[]
Krasnoff;;M;25988065;10;1;[];['set', 'offer', 'continue', 'try', 'get', 'marry', 'work', 'go'];['companion']
Murphy;;M;25988065;6;2;['wealthy'];['prove', 'find'];[]
Vera;;F;25988065;4;3;[];['befriend', 'give', 'show', 'intend'];[]
companion;;F;25988065;3;4;[];['resist', 'enlist'];[]
He;;M;25988065;1;5;[];[];[]
Marjorie;;F;25988065;1;6;[];[];[]
owner;;M;25988065;1;7;['greedy'];[];['car', 'pearl']
wife;;F;25988065;1;8;[];[];[]
Belle;/m/0c4ykp;F;25990814;11;0;[];['own', 'agree', 'narrate', 'clean', 'read', 'add', 'decide', 'teach'];[]
Potts;;F;25990814;1;1;[];[];[]
Hayes;;M;26003401;2;0;['religious'];[];['man']
Lou Andreas Sand;/m/0gkh1dm;F;26006495;4;0;['former'];['tell', 'have', 'become'];['model']
acquaintance;;F;26006495;2;1;[];[];[]
Mark;/m/0gkh1g4;M;26006495;1;2;[];[];['executive']
model;;M;26006495;1;3;['former'];['go'];['fashion', 'film']
woman;;F;26006495;1;4;['beautiful', 'young'];['live'];[]
Harry;;M;26006769;4;0;[];['seem'];[]
Dano Villanova;/m/0h5lqrd;M;26006769;3;1;[];[];[]
Stacey Woodward;/m/0h5hj3d;F;26006769;3;2;[];['happen', 'flee'];[]
husband;;M;26007214;1;0;['jealous', 'invalid'];['try'];[]
Mike;;M;26007224;2;0;[];['discover'];[]
owner;;F;26007224;1;1;['original'];['return'];['monster']
Anna;;F;26007240;49;0;[];['do', 'lay', 'prepare', 'discover', 'learn', 'hire', 'recognize', 'come', 'find', 'cuff', 'grab', 'keep', 'dodge', 'hear', 'go', 'have', 'point', 'conclude', 'show', 'interrupt'];['virgin']
Berber;;M;26007240;33;1;[];['gloat', 'obtain', 'need', 'need', 'create', 'show', 'inform', 'turn', 'assure', 'have', 'switch', 'prepare', 'guarantee', 'say', 'push', 'give'];['nebbish', 'grab', 'grab']
David;;M;26007240;31;2;[];['find', 'locate', 'get', 'break', 'knock', 'make', 'send', 'refuse', 'flash', 'lead', 'pull', 'try', 'see'];['virgin']
Dracula;;M;26007240;26;3;[];['need', 'assure', 'change', 'change', 'get', 'force', 'attempt', 'try', 'lead', 'zap', 'ask', 'suggest', 'tell', 'explain', 'tell', 'add'];['monster']
Jamison;;M;26007240;6;4;['edgy'];['come', 'finish', 'switch'];[]
Frankenstein;;M;26007240;1;5;[];[];[]
Quarrels;;F;26007240;1;6;[];['do'];['librarian']
Virgil;;M;26007256;13;0;['human'];['have', 'kill', 'keep', 'decide', 'try', 'anticipate'];['version']
Travis;;M;26007256;2;1;['wealthy'];[];['psychopath', 'son']
Roy;;M;26007295;1;0;[];[];[]
his;;M;26007295;1;1;[];[];[]
Linda;;F;26007945;33;0;[];['do', 'lie', 'live', 'hesitate', 'learn', 'maid', 'realize', 'leave', 'come'];[]
husband;;F;26007945;9;1;[];['ask', 'return'];['husband', 'husband']
Ronnie;;M;26007945;7;2;[];['propose', 'find', 'show', 'insist', 'feel'];[]
Geoffrey;;M;26007945;6;3;[];['find', 'warn', 'confront', 'receive', 'lose', 'receive'];['husband']
Gault;;F;26007945;1;4;[];[];['elitist']
Christine Adams;/m/0h2yh8f;F;26008427;16;0;[];['move', 'find', 'return', 'renew', 'turn', 'drive', 'promise', 'break'];['christine adam']
Morgan;;M;26008427;2;1;[];[];['client']
Tommy;;M;26008427;2;2;[];['give'];[]
Marcott;;M;26008427;1;3;[];[];['player']
